포토김진태 19대 대선은 무효,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=119&aid=0002309969,http://www.dailian.co.kr/news/view/770590/?sc=naver
김진태 19대 대선 선거범죄 인정되면 문 대통령도 당선 무효,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=417&aid=0000377725,http://moneys.mt.co.kr/news/mwView.php?no=2019020715018060957
"야당, '조해주 방지법' 발의...대선 백서 특보 기재 진실공방 여전",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=014&aid=0004174295,http://www.fnnews.com/news/201902092344018162
김경수 여론조작…'대선불복'은 국민의 권리다,http://www.newdaily.co.kr/site/data/html/2019/02/22/2019022200179.html,http://www.newdaily.co.kr/site/data/html/2019/02/22/2019022200179.html
유권자의 날 8돌…청년 투표율 어디까지 왔나?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=018&aid=0004373952,http://www.edaily.co.kr/news/newspath.asp?newsid=01167686622487608&snapkey=28266
자유한국당 김진태 '19대 대선 무효 법률적 근거 있다',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003820621,http://news1.kr/photos/view/?3499542
조해주 선관위 상임위원 문재인대선캠프 선거특보 임명사실 없어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003884030,http://news1.kr/articles/?3572023
[문재인미터] 문재인정부 2년 공약평가 '완료 13%',http://www.newstof.com/news/articleView.html?idxno=1560,http://www.newstof.com/news/articleView.html?idxno=1560
"김진태, 19대선 무효 주장..특검서 조사해야",http://www.breaknews.com/632228,http://www.breaknews.com/632228
"포토김진태 19대 대선 무효, 법률적 근거 있다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=119&aid=0002309973,http://www.dailian.co.kr/news/view/770594/?sc=naver
"[김경수 법정구속] “김경수, 상급심서 刑 확정돼도 대선 무효는 불가능”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0002974027,http://www.seoul.co.kr/news/newsView.php?id=20190131004007&wlog_tag3=naver
"김진태 “문대인 대통령, 지난 대선 선거범죄 인정되면 당선무효” 주장",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=144&aid=0000594713,http://sports.khan.co.kr/news/sk_index.html?art_id=201902071445003&sec_id=560901&pt=nv
"‘피선거권 복권’ 허경영 “좌파,우파 답 없어…대선 출마할 것”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=277&aid=0004384054,http://view.asiae.co.kr/news/view.htm?idxno=2018122807160124962
[TF초점] 김경수 '법정 구속' 나비효과? 19대 대선 '정당성' 공방,http://news.tf.co.kr/read/ptoday/1744449.htm,http://news.tf.co.kr/read/ptoday/1744449.htm
"김진태, 지난 대선이 아예 무효라고…특검법 발의, 진실 밝히겠다",http://www.econonews.co.kr/news/articleView.html?idxno=52857,http://www.econonews.co.kr/news/articleView.html?idxno=52857
"허경영 대선출마 선언…“피선거권 10년 박탈 복권, 좌우 답 없다”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=016&aid=0001481080,http://news.heraldcorp.com/view.php?ud=20181228000004
"홍준표, 대선 출정식 했던 대구 서문시장서 돌아왔다 신고식",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0010602197,http://yna.kr/AKR20190125135900001?did=1195m
포토김진태 19대 대선 무효...전대 일정은 당의 판단에 맡길 것,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=119&aid=0002309967,http://www.dailian.co.kr/news/view/770587/?sc=naver
"이인영, 정세균계 재선 이원욱 원내수석 임명…이인영호 가동",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=081&aid=0002998011,https://www.seoul.co.kr/news/newsView.php?id=20190510500125&wlog_tag3=naver
"홍준표, 대선 출정식 했던 대구 서문시장서 돌아왔다 신고식(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0010602459,http://yna.kr/AKR20190125135951001?did=1195m
